"""${0}"" is already mapped to Plaid account ${1}. Each ledger account can only be linked to one Plaid sub-account — pick a different ledger or unmap the other Plaid account first.",,
"""${0}"" is already mapped to Plaid account ${1}. Each ledger account can only be linked to one Plaid sub-account.",,
"""${0}"" is the last sub-account still receiving automatic imports under ${1}. Disconnecting it removes the whole institution from Plaid and stops all feeds for this bank until you connect it again. Your ledger accounts and history stay in the books.",,
${0},,
"Set Up Your Workspace","Configure o seu espaço de trabalho",
"Set a Template value to see the Print Template",,
"Set an Import Type","Defina um tipo de importação",
"Set the display language.","Defina o idioma de exibição.",
"Set the local code. This is used for number formatting.","Definir o código local"," este é utilizado para a formatação de números."
"Set up two-factor authentication on LiveBooks Cloud before linking a bank.",,
"Set up two-factor authentication on LiveBooks Cloud first.",,
"Set up your company information, email, country and fiscal year",,
"Set up your opening balances before performing any accounting entries",,
"Set up your organization","Configure a sua organização",
"Set up your tax templates for your sales or purchase transactions",,
"Set when Finish Reconcile includes this entry. Source of truth for reconcile lock / warn-and-allow.",,
"Set when a bank-feed line is confirmed (Add/Match). Pre-checks the reconcile workbench.",,
"Sets how many digits are shown after the decimal point.","Define quantos dígitos são mostrados após a vírgula decimal.",
"Sets the app-wide date display format.","Define o formato de exibição da data em toda a aplicação.",
"Sets the internal precision used for monetary calculations. Above 6 should be sufficient for most currencies.","Define a precisão interna utilizada para os cálculos monetários. Acima de 6 deve ser suficiente para a maioria das moedas.",
"Sets the theme of the app.",,
"Setting Up Instance","Configurando a Instância",
Settings,Configurações,
Setup,Configuração,
"Setup Complete","Configuração Completa",
"Setup Wizard","Assistente de Configuração",
"Setup system defaults like date format and display precision","Configurações de sistema como formatos de data e formatos de numero",
Seven,,
Seventeen,,
Seventy,,
Shipment,Entrega,
"Shipment ${0} is Submitted","A Entrega ${0} foi confirmada",
"Shipment Item",Detalhamento,
"Shipment Location","Local da Entrega",
"Shipment Number Series","Série da Entrega",
"Shipment Print Template","Modelo de Impressão da Entrega",
"Shipment Terms","Termos da Entrega",
Shortcuts,Atalhos,
"Should entries be submitted after syncing?","Os registros devem ser confirmados antes de sincronizar?",
"Show HSN","Exibir HSN",
"Show Me","Mostre me",
"Show Month/Year","Mostrar Mês/Ano",
"Show debit/credit and reference columns",,
"Sign in on the web",,
"Sign in on the web to link this computer to LiveBooks Cloud. Keep this app open while you connect.",,
"Sign in to LiveBooks Cloud from the sidebar to load pending batches.",,
"Sign in to LiveBooks Cloud from the sidebar to use bank feeds.",,
"Signed to match General Ledger: inflow positive, outflow negative.",,
"Similar Product",,
"Single Value","Valor Único",
Six,,
Sixteen,,
Sixty,,
"Skip Child Tables","Ignorar sub-tabelas",
"Skip Transactions","Ignorar transações",
"Smallest Currency Fraction Value","Menor valor unitário da moeda",
"Smart Fill",,
"Smart Fill failed",,
Softwares,,
"Some Accounts Could Not Be Deleted",,
"Something has gone terribly wrong. Please check the console and raise an issue.","Algo correu terrivelmente mal. Por favor, verifique o console e levante um problema.",
Source,,
"Source filename",,
"Source of Funds (Liabilities)","Fonte de Fundos (Passivo)",
"Split is coming soon. For now, Add the full amount and create offsetting entries manually.",,
Split…,,
"Standard Chart of Accounts","Plano de Contas Padrão",
Start,Início,
"Start From Row Index","Iniciar no índice de linha",
"Started at",,
State,Estado,
"State Tax","Imposto de estado",
"Statement PDF URL",,
"Statement end date",,
"Statement ending date",,
"Statement setup",,
Status,,
Stock,Estoque,
"Stock Adjustment","Ajuste de estoque",
"Stock Assets","Ativos em estoque",
"Stock Balance","Balanço de estoque",
"Stock Entries","Entradas de estoque",
"Stock Expenses","Despesas de estoque",
"Stock In Hand","Estoque em mão",
"Stock In Hand Acc.","Conta de estoque em mãos",
"Stock Ledger","Razão de estoque",
"Stock Ledger Entry","Entrada de razão de estoque",
"Stock Liabilities","Passivos de estoque",
"Stock Movement","Movimentação de estoque",
"Stock Movement Item","Item de movimentação de estoque",
"Stock Movement No.","N° de movimentação de estoque",
"Stock Movement Number Series","Série de números de movimentação de estoque",
"Stock Movement Print Template","Formato de impressão de movimentação de estoque",
"Stock Movements","Movimentações de estoque",
"Stock Not Received","Estoque não recebido",
"Stock Not Shipped","Estoque não enviado",
"Stock Not Transferred","Estoque não transferido",
"Stock Received But Not Billed","Estoque recebido mas não faturado",
"Stock Received But Not Billed Acc.","Estoque recebido mas não faturado acm.",
"Stock Transfer Item","Item da Trasferência da estoque",
"Stock Unit","Unidade de Estoque",
StockTransfer,"Transferência de Estoque",
Stores,Lojas,
Su,Do,
Submit,Enviar,
"Submit ${0}?","Enviar ${0}?",
"Submit Button Colour",,
"Submit entries?","Enviar entradas?",
Submitted,Enviado,
Success,Sucesso,
"Success! ${0} transactions imported.",,
"Summary of each bank account: where you left off, your last statement balance, and the ledger total. Open Reconcile to match the app to your bank PDF.",,
Supplier,Fornecedor,
"Supplier Created","Fornecedor Criado",
Suppliers,Fornecedores,
Symbol,Símbolo,
"Sync Conflict Log",,
"Sync Data From Server",,
"Sync Data To ERPNext",,
"Sync Data To Server",,
"Sync Error",,
"Sync Settings",,
"Sync Status",,
"Sync failed",,
"Sync from Plaid",,
"Sync stores official PDFs from Plaid in LiveBooks Cloud (book owner). Use period dates when importing lines from your own CSV export.",,
"Syncing new transactions from your bank…",,
Syncing…,,
System,Sistema,
"System Settings","Configurações do sistema",
"System Setup","Configuração do sistema",
Table,Tabela,
Target,Alvo,
Tax,Imposto,
"Tax Account","Conta Fiscal",
"Tax Amount","Valor do Imposto",
"Tax Assets","Bens fiscais",
"Tax Detail","Pormenores fiscais",
"Tax ID","Identificação fiscal",
"Tax Invoice Account","Conta de Imposto Vendas",
"Tax Payment Account","Conta do Imposto Pago",
"Tax Rate","Taxa do Imposto",
"Tax Summary","Detalhe do Imposto",
"Tax Template","Modelo de imposto",
"Tax Templates","Modelos de imposto",
"Tax and Totals","Impostos e Totais",
"Taxable Value","Valor tributável",
"Taxed Amount","Valor do Imposto",
Taxes,Impostos,
"Taxes and Charges","Impostos e Taxas",
Teal,"Azul Petróleo",
"Telephone Expenses","Gastos telefónicos",
Template,Modelo,
"Template Builder","Construtor de Modelo",
"Template Compilation Error","Erro de Compilação do Modelo",
"Template Name","Nome do Modelo",
"Template Type","Tipo do Modelo",
"Template file saved","Arquivo do Modelo Salvo",
Temporary,Temporário,
"Temporary Accounts","Contas temporárias",
"Temporary Opening","Abertura Temporária",
Ten,,
Terms,Termos,
"Terms and Conditions",,
Text,Texto,
Th,Qi,
"The Grand Total must be less than ${0} to apply this coupon.",,
"The Grand Total must exceed ${0} to apply the coupon ${1}.",,
"The cloud could not resume automatic imports for this account (use Refresh for this institution).",,
"The following characters cannot be used ${0} in a Number Series name.","Os carácteres ${0} não podem ser utilizados em uma sequência de numeração.",
"The following items have insufficient quantity for Shipment: ${0}","Os seguintes items tem qtd insuficiente no estoque para entrega: ${0}",
Theme,,
"These are due",,
Thirteen,,
Thirty,,
"This Month","Esse mês",
"This Quarter","Esse trimestre",
"This Year","Esse ano",
"This account has ledger history and cannot be deleted. Archive it instead.",,
"This account has no ledger history — use Delete account instead.",,
"This account will start with a negative balance.",,
"This action is permanent","Esta acção é permanente",
"This action is permanent and will cancel the following payment: ${0}","Esta ação é permanente e irá cancelar o seguinte pagamento: ${0}",
"This action is permanent and will cancel the following payments: ${0}","Esta ação é permanente e irá cancelar os seguintes pagamentos: ${0}",
"This action is permanent and will delete associated ledger entries.","Esta ação é permamente e irá deletar os registros financeiros associados.",
"This action is permanent.","Essa ação é permanente.",
"This computer is linked to your account. Open the website to manage billing and subscription, or disconnect this app below.",,
"This computer will no longer be linked to your account until you connect again. Your company file and cloud data are not deleted.",,
"This connection needs re-authentication with Plaid (login required).",,
"This pauses automatic imports for ${0}. Other linked accounts under ${1} can keep syncing. Your ledger history does not change — you can upload CSVs if you like.",,
"This permanently deletes the company file from disk. It cannot be undone.",,
"This permanently deletes this account. It cannot be undone.",,
"This permanently deletes this group and every account under it (${0} total). It cannot be undone.",,
"This permanently deletes this group. It cannot be undone.",,
"This permanently removes ""${0}"" and its manual feed data from your books.",,
"This re-opens recently acknowledged imports for ${0} so this computer can download them again if rows were deleted locally. Data must still exist on LiveBooks Cloud (typically within 90 days). It does not request new history from the bank.",,
"This removes ""${0}"" from your books and pauses automatic imports for this Plaid sub-account. Other linked accounts under ${1} can keep syncing.",,
"This removes ""${0}"" from your books. It is the last sub-account still syncing under ${1}, so LiveBooks will also disconnect the entire institution from Plaid until you connect the bank again.",,
"This transaction is reconciled; changing it will throw off your beginning balance.",,
"This transaction is still pending at your bank. It'll move into For Review once the bank posts it.",,
"This will unlock the last closed period so you can change cleared transactions. Continue?",,
Thousand,,
Three,,
"Tier Name",,
"Times New Roman",,
Title,,
To,Para,
"To Account","Conta de Destino",
"To Account and From Account can't be the same: ${0}","As contas de Origem e Destino não podem ser as mesmas: ${0}",
"To Date","Até à data",
"To Loc.","Para o Local",
"To Year","Até o Ano",
"To date",,
"To review",,
"Toggle Edit Mode","Alternar Modo de Edição",
"Toggle Key Hints","Alternar Dicas de Teclas",
"Toggle Linked Entries widget, not available in Quick Edit view.","A opção de alternar as entradas vínculadas não está disponível na tela de entrada rápida.",
"Toggle between Grid and List view",,
"Toggle between form and full width","Alternar entre o modo de formulário e tela cheia",
"Toggle sidebar","Alternar a barra lateral",
"Toggle the Create filter","Alternar a criação de filtros",
"Toggle the Docs filter","Alternar o filtro de registros",
"Toggle the List filter","Alternar os filtros de lista",
"Toggle the Page filter","Alternar os filtros de página",
"Toggle the Report filter","Alternar os filtros de relatório",
"Top Expenses","Despesas de topo",
Total,,
"Total Amount","Montante total",
"Total Asset (Debit)","Ativo Total (Débito)",
"Total Debit: ${0} must be equal to Total Credit: ${1}","Débito total: ${0} deve ser igual ao Crédito total: ${1}",
"Total Discount","Desconto total",
"Total Equity (Credit)","Patrimônio Total (Crédito)",
"Total Expense (Debit)","Despesa Total (Débito)",
"Total Income (Credit)","Renda total (crédito)",
"Total Liability (Credit)","Responsabilidade Total (Crédito)",
"Total Profit","Lucro total",
"Total Quantity","Quantidade total",
"Total Spending","Gastos totais",
"Track Inventory","Rastrear inventário",
"Track accounts you update by uploading CSV statements. Use this for any bank or credit card you do not connect with Plaid.",,
"Transactions Plaid sent us that are still pending at the bank. They'll arrive once they post.",,
Transfer,Transferência,
"Transfer No","Nº de transferência",
"Transfer Quantity",,
"Transfer Type","Tipo de transferência",
"Transfer Unit","Unidade de transferência",
"Transfer Unit ${0} is not applicable for Item ${1}","A unidade de transferência ${0} não é aplicável ao item ${1}",
"Transfer will cause future entries to have negative stock.","A transferência fará com que as entradas futuras tenham estoque negativo.",
"Travel Expenses","Despesas de viagem",
"Trial Balance","Balanço do ensaio",
"True while this line reflects a pending Plaid transaction (read-only until posted or removed).",,
Tu,Te,
Twelve,,
Twenty,,
Two,,
Type,Tipo,
"Type ""${0}"" to confirm.",,
"Type to search...","Digite para procurar...",
UOM,"Unidade de medida",
"UOM Conversion Item",,
"UOM Conversions","Conversões de unidades de medida",
"UTC ISO timestamp updated after a Plaid batch is applied and acked.",,
"Unable to add an item to the return invoice.",,
"Unable to connect to LiveBooks Cloud. Please disconnect and try again.",,
Undo,,
"Undo fill",,
Unit,Unidade,
"Unit Type","Tipo de unidade",
Unmatched,,
Unpaid,"Não pago",
"Unpaid ${0}","${0} não pago",
"Unsecured Loans","Empréstimos não garantidos",
"Until Date","Até a data",
"Update checks are disabled while running in development.",,
"Updated at",,
"Upload bank file",,
"Use Full Width","Usar largura máxima",
"Use List Filters","Usar filtros de lista",
"Use for bank fees, interest, or anything on the statement that is not in your books yet. Saving posts a journal entry and marks the new line cleared.",,
Used,,
"User Remark","Observação do utilizador",
"Utility Expenses","Despesas de utilidades",
"Valid From",,
"Valid From Date should be greather than Pricing Rule's Valid From Date.",,
"Valid From Date should be less than Valid To Date.",,
"Valid To",,
"Valid To Date should be greater than Valid From Date.",,
"Valid To Date should be lesser than Pricing Rule's Valid To Date.",,
"Validation Error","Erro de validação",
Validity,,
"Validity and Usage",,
Value,Valor,
"Value missing for ${0}","Valor em falta por ${0}",
"Value: ${0}","Value: ${0}",
"Verify your identity in LiveBooks Cloud, then try again.",,
Version,Versão,
View,Vista,
"View Accounting Entries","Ver lançamentos contábeis",
"View Paid Invoices","Ver faturas pagas",
"View Payment",,
"View Purchases","Ver compras",
"View Sales","Ver vendas",
"View Stock Entries","Ver entradas de estoque",
"View Unpaid Invoices","Ver faturas não pagas",
"View linked entries","Ver entradas vinculadas",
We,Qa,
"We couldn't apply ${0} recent batch(es).",,
"We couldn't read this bank account from the URL.",,
Weekly,,
"Weight Enabled Barcode",,
"Welcome to LiveBooks Desktop",,
"When enabled, removes all default filters applied across the system, showing all available options instead of filtered ones.",,
"When linking documents, if no match is found and filtering is in effect, allow to disable filters.",,
"Which column is the Amount?",,
"Which column is the Date?",,
"Which column is the Description?",,
"Width (in cm)","Largura (em cm)",
"Winner Device",,
"Winner Updated At",,
"Withdrawals and expenses (match the withdrawals column on your statement).",,
"Write Entry",,
"Write Off",Anular,
"Write Off Account","Anulação de conta",
"Write Off Account ${0} does not exist. Please set Write Off Account in General Settings","A conta de baixa ${0} não existe. Defina a conta de baixa nas configurações gerais",
"Write Off Account not set. Please set Write Off Account in General Settings","Conta de baixa não definida. Defina a conta de baixa nas configurações gerais",
"Write Off Entry","Cancelar entrada",
"Year to Date","No acumulado do ano",
Yearly,Anualmente,
Years,Anos,
Yellow,Amarelo,
Yes,Sim,
"You have ${0} unreviewed transactions in your Bank Feed dated on or before this statement. You may want to review those first, or your reconcile might not balance.",,
"Your bank retracted ${0} transaction(s) you had already reconciled.",,
"Your file (first rows)",,
"Your ledger lives in this company file on this computer. The same Cloud login on another machine without that file shows different books — keep one canonical copy, or migrate it before switching.",,
Zero,,
"Zoom in",,
"Zoom in 10%",,
"Zoom out",,
"Zoom out 10%",,
"added or modified from Plaid /transactions/sync (optional).",,
and,,
"check values and click on","verifique valores e clique em",
"e.g. 5200.00",,
"e.g. Chase CSV — Checking",,
"e.g. Monthly service fee",,
field,,
held,,
"in Batch ${0}","em lote ${0}",
"item Group",,
john@doe.com,jose.silva@exemplo.com,
no,,
"no need ${0} points to purchase this item",,
only,,
"to apply changes","para aplicar alterações",
yes,,
—,,
"— use debit/credit (advanced) —",,
"…and ${0} more",,
"⤒ Upload file",,
